0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,etiqueta
0.6378495693206787,0.3298991620540619,0.6309415102005005,0.3166874051094055,0.6301871538162231,0.317048043012619,0.6292256116867065,0.31733542680740356,0.6299642324447632,0.3169916868209839,0.6286575794219971,0.3176650106906891,0.6269750595092773,0.3184737265110016,0.6179182529449463,0.32888996601104736,0.6162397861480713,0.32933592796325684,0.6362195014953613,0.35006141662597656,0.634739875793457,0.349347323179245,0.6029200553894043,0.41828569769859314,0.6048393845558167,0.41843777894973755,0.6617671251296997,0.4932985007762909,0.6637173891067505,0.49238941073417664,0.7140052318572998,0.5507308840751648,0.7195485830307007,0.5586885213851929,0.7285683155059814,0.5719559192657471,0.7322006225585938,0.5797299742698669,0.7309422492980957,0.5698038339614868,0.735758364200592,0.5755393505096436,0.7266073822975159,0.565930962562561,0.7313727140426636,0.5697636604309082,0.5356605052947998,0.5848992466926575,0.5233274102210999,0.5935537219047546,0.6150012016296387,0.6642674207687378,0.607859194278717,0.6806225776672363,0.5693468451499939,0.813860297203064,0.557522177696228,0.8441725969314575,0.5560013651847839,0.835778534412384,0.5434898734092712,0.8698829412460327,0.60483318567276,0.8520534038543701,0.5870583653450012,0.8902162313461304,mancheta
0.6376236081123352,0.33032095432281494,0.6308590769767761,0.3168714642524719,0.6301195621490479,0.31727322936058044,0.6291772127151489,0.3176155388355255,0.6297886967658997,0.31731611490249634,0.6284263134002686,0.31815797090530396,0.626769483089447,0.3190997540950775,0.6179035902023315,0.3300725519657135,0.6161011457443237,0.3311081528663635,0.6361907124519348,0.3504672646522522,0.634715735912323,0.3499695360660553,0.6023174524307251,0.4182538390159607,0.6060642600059509,0.4185506999492645,0.6617878675460815,0.4902990162372589,0.6647789478302002,0.49245479702949524,0.7140599489212036,0.5508381128311157,0.7194662690162659,0.5586898922920227,0.7278988361358643,0.5719048976898193,0.7321649193763733,0.5805381536483765,0.7303711771965027,0.5701134204864502,0.7356411218643188,0.5761005282402039,0.7258115410804749,0.5659481287002563,0.7308948040008545,0.5700346231460571,0.5361939668655396,0.5830156803131104,0.5243169069290161,0.5935736894607544,0.6147972345352173,0.6623454093933105,0.6085394620895386,0.68101966381073,0.5685609579086304,0.8138013482093811,0.5581256151199341,0.8441722393035889,0.5545655488967896,0.8339459896087646,0.5434721112251282,0.8695635199546814,0.6028781533241272,0.8491728901863098,0.5905313491821289,0.8901262283325195,mancheta
0.6373931169509888,0.3304001986980438,0.6307218670845032,0.3169078826904297,0.6299898624420166,0.31732600927352905,0.6290632486343384,0.3176959156990051,0.6295837759971619,0.3174211382865906,0.6281819939613342,0.3183543086051941,0.6265486478805542,0.3193783462047577,0.6178532242774963,0.3306690752506256,0.6159495115280151,0.3319811224937439,0.6361497044563293,0.3505544662475586,0.6346834897994995,0.3501553237438202,0.6019008159637451,0.4182377755641937,0.6066834926605225,0.418558806180954,0.6617704033851624,0.48853814601898193,0.6652752161026001,0.4925116300582886,0.7141009569168091,0.5510300397872925,0.7194244861602783,0.5587119460105896,0.7275179624557495,0.5719088315963745,0.7321449518203735,0.581166684627533,0.7300924062728882,0.5705064535140991,0.7355504631996155,0.5765128135681152,0.7250334620475769,0.5659332871437073,0.7306076288223267,0.5702736377716064,0.5362733006477356,0.5818635821342468,0.5249100923538208,0.5935813188552856,0.6146069765090942,0.6610875129699707,0.6090113520622253,0.681128203868866,0.568139374256134,0.813800573348999,0.5587679147720337,0.8443133234977722,0.5539058446884155,0.8331449627876282,0.5434790849685669,0.8695464134216309,0.6024377942085266,0.847970724105835,0.5922603607177734,0.89012610912323,mancheta
0.6372268199920654,0.3304934501647949,0.6306201219558716,0.31696367263793945,0.6298977732658386,0.3174011707305908,0.6289855241775513,0.31779858469963074,0.6294227838516235,0.31753289699554443,0.6279916167259216,0.3185369372367859,0.6263718008995056,0.31961724162101746,0.617816150188446,0.33110931515693665,0.6158214807510376,0.33253753185272217,0.6361185312271118,0.35065725445747375,0.6346555948257446,0.3503151834011078,0.6016431450843811,0.4182349443435669,0.60704505443573,0.4185507893562317,0.6617660522460938,0.48761388659477234,0.6654969453811646,0.492514431476593,0.7140932083129883,0.5510621666908264,0.7193778157234192,0.5587518215179443,0.7265447378158569,0.571476936340332,0.7321390509605408,0.581631064414978,0.7290847897529602,0.5704271793365479,0.735508382320404,0.5767984390258789,0.7246328592300415,0.5659264326095581,0.7304355502128601,0.5704625844955444,0.5363443493843079,0.5813393592834473,0.5251342058181763,0.5935817956924438,0.6145396828651428,0.6608331799507141,0.6092562079429626,0.6813075542449951,0.5679110288619995,0.8139176368713379,0.5590967535972595,0.8445671796798706,0.5535188913345337,0.8329766392707825,0.5434614419937134,0.8696737289428711,0.6024736166000366,0.8473973870277405,0.5934678316116333,0.8901455402374268,mancheta
0.6370592713356018,0.3305196464061737,0.6304856538772583,0.3169790506362915,0.6297727227210999,0.3174267113208771,0.6288750767707825,0.31784045696258545,0.629231333732605,0.31757616996765137,0.6277743577957153,0.3186212182044983,0.6261637806892395,0.31973424553871155,0.6177393198013306,0.33136317133903503,0.6156612038612366,0.3328075706958771,0.6360803842544556,0.3506886959075928,0.6346164345741272,0.3503727912902832,0.6012548208236694,0.418233186006546,0.607403039932251,0.41849175095558167,0.6617200970649719,0.4872121512889862,0.6656725406646729,0.4925152659416199,0.7140678763389587,0.5511512756347656,0.7193617224693298,0.558894157409668,0.7260457277297974,0.5712072849273682,0.7321653366088867,0.5820143222808838,0.7285628318786621,0.5703397989273071,0.735507607460022,0.5770015716552734,0.7243712544441223,0.5659264922142029,0.7303749322891235,0.5706915259361267,0.5361744165420532,0.5809915065765381,0.525402843952179,0.5935757160186768,0.6145020127296448,0.6607788801193237,0.6096113920211792,0.6813306212425232,0.5675879716873169,0.814183235168457,0.5594222545623779,0.8445807695388794,0.5529818534851074,0.8330034017562866,0.5434600114822388,0.8696742653846741,0.6023308634757996,0.8474833369255066,0.5939868688583374,0.8901466131210327,mancheta
0.6368966698646545,0.33054783940315247,0.6303259134292603,0.31698083877563477,0.6296166777610779,0.31743207573890686,0.6287290453910828,0.31785377860069275,0.6290273666381836,0.31759053468704224,0.627551257610321,0.31865760684013367,0.6259489059448242,0.3197883069515228,0.6176367402076721,0.33149176836013794,0.615485429763794,0.33293506503105164,0.6360216736793518,0.35074809193611145,0.6345561742782593,0.3504486680030823,0.600903332233429,0.4182206988334656,0.6075968146324158,0.41842788457870483,0.6616477966308594,0.48683518171310425,0.6657990217208862,0.4925053119659424,0.7140496969223022,0.5511748194694519,0.7193540930747986,0.5589936375617981,0.7257410883903503,0.5708760023117065,0.7321866154670715,0.5822546482086182,0.728229820728302,0.570189893245697,0.7355068922042847,0.5771438479423523,0.7229302525520325,0.5647580623626709,0.7303296327590942,0.5708661079406738,0.5358656048774719,0.5807900428771973,0.5256124138832092,0.5935671925544739,0.6144527196884155,0.6606861352920532,0.6098750829696655,0.6813397407531738,0.5671480894088745,0.8143715858459473,0.5595868825912476,0.8446013331413269,0.5521053075790405,0.8333969712257385,0.5434501767158508,0.8696831464767456,0.601983904838562,0.8475528955459595,0.5940392017364502,0.8902238011360168,mancheta
0.6368165016174316,0.3306087553501129,0.6302527785301208,0.3170086443424225,0.6295456886291504,0.3174667954444885,0.6286622285842896,0.31789547204971313,0.6289230585098267,0.3176431357860565,0.6274300813674927,0.31873735785484314,0.6258278489112854,0.31987982988357544,0.6175976395606995,0.3315586745738983,0.6154067516326904,0.33301687240600586,0.6359831690788269,0.35080721974372864,0.6345084309577942,0.3505341112613678,0.6004770994186401,0.41814613342285156,0.6077226400375366,0.4183783531188965,0.6594933271408081,0.48517826199531555,0.6659009456634521,0.49248206615448,0.7140547633171082,0.5512150526046753,0.7193530797958374,0.5591132640838623,0.7256080508232117,0.5704136490821838,0.7322434186935425,0.5823518633842468,0.728058934211731,0.5699090361595154,0.7355104684829712,0.5771926641464233,0.7222803831100464,0.5638088583946228,0.7303107380867004,0.5709616541862488,0.5355876684188843,0.5806130170822144,0.5256754159927368,0.5935337543487549,0.6144164800643921,0.6605470776557922,0.6100940704345703,0.6813211441040039,0.567060112953186,0.8144785761833191,0.5597525835037231,0.8445663452148438,0.5521137118339539,0.8332688808441162,0.5434504151344299,0.8696621656417847,0.6019207239151001,0.8475930690765381,0.594310462474823,0.8902371525764465,mancheta
0.6367437839508057,0.3307207226753235,0.6301719546318054,0.31704795360565186,0.6294639706611633,0.31751203536987305,0.6285816431045532,0.3179457485675812,0.6288207769393921,0.3177047669887543,0.6273170113563538,0.31881892681121826,0.6257146596908569,0.3199675381183624,0.6175394058227539,0.33162394165992737,0.6153336763381958,0.3330895006656647,0.6359339356422424,0.3509322702884674,0.6344572305679321,0.35068976879119873,0.6000579595565796,0.4180060029029846,0.6077624559402466,0.4182901084423065,0.659688413143158,0.48504897952079773,0.666009783744812,0.49248185753822327,0.7140175104141235,0.5512579679489136,0.7193512320518494,0.5594011545181274,0.7254223823547363,0.5698515772819519,0.7324132919311523,0.5825158357620239,0.727867603302002,0.5694800615310669,0.7355772256851196,0.5773056745529175,0.7223872542381287,0.5639338493347168,0.730309009552002,0.5712384581565857,0.5350959300994873,0.5804349184036255,0.5257871747016907,0.5935214757919312,0.6143937706947327,0.6604617834091187,0.6104799509048462,0.681296169757843,0.567022442817688,0.8144993185997009,0.5601534247398376,0.8442761898040771,0.5520912408828735,0.8327113389968872,0.5434704422950745,0.8695089817047119,0.6019101738929749,0.8476988673210144,0.5943495631217957,0.8902788758277893,mancheta
0.6367110013961792,0.33079901337623596,0.6301429271697998,0.3170642554759979,0.6294341087341309,0.3175307810306549,0.6285503506660461,0.3179672956466675,0.6287848353385925,0.31773141026496887,0.6272746920585632,0.3188565969467163,0.6256694197654724,0.32000815868377686,0.6175116300582886,0.33165934681892395,0.6153029203414917,0.33312350511550903,0.6359089016914368,0.3510446548461914,0.6344344019889832,0.3508257567882538,0.5998538136482239,0.41797444224357605,0.6077898740768433,0.41819894313812256,0.6597181558609009,0.48512887954711914,0.6660864353179932,0.49248233437538147,0.7139853835105896,0.5513626933097839,0.7193502187728882,0.5596910119056702,0.7252483367919922,0.569720983505249,0.7325185537338257,0.5827093720436096,0.7277389764785767,0.5693359971046448,0.7356129884719849,0.5774723887443542,0.7224700450897217,0.5641710758209229,0.730307936668396,0.5715356469154358,0.5346894264221191,0.5804338455200195,0.525854766368866,0.5935211777687073,0.6143923997879028,0.6605278849601746,0.6107863783836365,0.6812953352928162,0.5670293569564819,0.8145392537117004,0.5607399344444275,0.843860387802124,0.5521446466445923,0.8324691653251648,0.5441494584083557,0.8682873249053955,0.6019682288169861,0.8478440046310425,0.59482342004776,0.8901447057723999,mancheta
0.6366966366767883,0.3308417499065399,0.6301256418228149,0.31706780195236206,0.6294137835502625,0.3175346851348877,0.6285251379013062,0.3179711699485779,0.6287692785263062,0.31773826479911804,0.6272555589675903,0.31887122988700867,0.62564617395401,0.32002851366996765,0.6174725294113159,0.33167439699172974,0.6152711510658264,0.33315345644950867,0.6358956694602966,0.3511275351047516,0.6344233751296997,0.35092976689338684,0.5997911691665649,0.4179692566394806,0.6077858209609985,0.41817793250083923,0.6600676774978638,0.4852294623851776,0.6663628220558167,0.49265292286872864,0.7140079736709595,0.5518548488616943,0.7194385528564453,0.5601292252540588,0.7257604598999023,0.5706185102462769,0.732681393623352,0.5830463171005249,0.7282739877700806,0.5703821182250977,0.7357087135314941,0.5777658820152283,0.7224997282028198,0.5646966695785522,0.7303498983383179,0.5719572901725769,0.534666895866394,0.5803400874137878,0.5258457660675049,0.593521237373352,0.6143290400505066,0.6604952216148376,0.6107731461524963,0.681301474571228,0.5670394897460938,0.8145468831062317,0.5608118176460266,0.8438475728034973,0.552239716053009,0.8324440717697144,0.5442734956741333,0.8684194087982178,0.6019501090049744,0.8477858901023865,0.594833493232727,0.8901128768920898,mancheta
